Parcours (ID);Parcours (libellé court);Ligne (ID);Ligne (nom court);Point d'arrêt (ID);Point d'arrêt (nom);Ordre;Montée autorisée;Descente autorisée;
0067-B-1556-4151-2065;;67;67;2019;Champs Péans;10;true;true;324
0081-A-1497-6000-3732;;81;81;1497;Villejean-Université;1;true;true;363
0006-A-1052-2277;;6;C6;1613;Saint-Conwoïon;5;true;true;461
0432-A-4262-3881;;432;Ts32;4305;Village;5;true;true;348
0806-A-1235-4708;;806;E4;2315;Lande du Pont;20;true;true;366
0067-B-1556-4151-2065;;67;67;2103;Rigourdière;17;true;true;442
0081-A-1497-6000-3732;;81;81;4459;La Cour aux Pages;17;true;true;97
0006-A-1052-2277;;6;C6;1591;Jules Verne;6;true;true;426
0432-B-3881-4259;;432;Ts32;4306;Clairefontaine;4;true;true;80
0806-A-1235-4708;;806;E4;2316;Etangs;21;true;true;410
0067-B-1556-4151-2106;;67;67;1172;Robidou;4;true;true;65
0081-A-1497-6000-3732;;81;81;6000;Romillé Collège;22;true;true;256
0006-A-1052-2277;;6;C6;2264;Jean Jaurès;12;true;true;181
0432-B-3881-4259;;432;Ts32;4271;Champ Rouget;8;true;true;367
0806-A-1235-4708;;806;E4;2332;Epalet;32;true;true;387
0067-B-1556-4151-2106;;67;67;1610;Tournebride;9;true;true;54
0081-A-1551-6000;;81;81;1497;Villejean-Université;2;true;true;282
0006-A-1052-2277;;6;C6;2277;Aéroport;19;true;true;399
0433-A-2526-3881;;433;Ts33;2502;Lycée Monod;2;true;true;1
0806-A-1235-4708;;806;E4;2361;Bruz Centre;34;true;true;130
0067-B-1556-4151-2106;;67;67;2063;Monniais;13;true;true;42
0081-A-1551-6000;;81;81;3135;Nominoë;5;true;true;6
0006-A-1161-2277;;6;C6;1163;Robidou;4;true;true;218
0433-A-2526-3881;;433;Ts33;2503;Champs Freslons;3;true;true;259
0806-A-1235-4708;;806;E4;2335;Bobinais;36;true;true;499
0067-B-1556-4151-2106;;67;67;2086;Bordage;16;true;true;230
0081-A-1551-6000;;81;81;3122;Pie Neuve;9;true;true;163
0006-A-1161-2277;;6;C6;1164;Pont de Châteaudun;5;true;true;304
0433-B-3881-2529;;433;Ts33;3881;Collège St-Yves;1;true;true;221
0806-A-1235-4708;;806;E4;2336;Champ Niguel;37;true;true;289
0067-B-1556-4151-2106;;67;67;4157;Pâtis;21;true;true;303
0081-B-4950-1497;;81;81;4803;Sévignière;3;true;true;47
0006-A-1161-2277;;6;C6;1165;Paul Bert;6;true;true;465
0433-B-3881-2529;;433;Ts33;3854;Mordelles Lilas;2;true;true;278
0806-A-1235-4708;;806;E4;2923;Cornouaille;46;true;true;227
0067-B-1556-4151-2106;;67;67;4161;Mainguère;25;true;true;226
0081-B-4950-1497;;81;81;4901;Langan Bourg;5;true;true;19
0006-A-1161-2277;;6;C6;1402;Cité Judiciaire;10;true;true;389
0433-B-3881-2529;;433;Ts33;2502;Lycée Monod;3;true;true;492
0806-A-1235-4708;;806;E4;2930;Constant Mérel;49;true;true;18
0068-A-4507-1529;;68;68;4510;Prés Verts;3;true;true;95
0081-B-4950-1497;;81;81;3705;Saint-Gilles Centre;16;true;true;492
0006-A-1161-2277;;6;C6;1611;Redon;11;true;true;3
0433-B-3881-2529;;433;Ts33;2505;Bouleaux;5;true;true;252
0806-A-1235-4708;;806;E4;3904;Chemin Vert;55;true;true;493
0068-A-4507-1529;;68;68;3506;Décoparc;7;true;true;476
0081-B-4950-1497;;81;81;3707;Pont aux Moines;17;true;true;265
0006-A-1161-2277;;6;C6;1571;Coeur de Courrouze;14;true;true;102
0434-A-4324-3881;;434;Ts34;4324;Rue de Montfort;1;true;true;343
0806-A-1235-4708;;806;E4;3915;Caliorne;57;true;true;402
0068-B-1529-4507;;68;68;2860;Robiquette;6;true;true;477
0081-B-4950-1497;;81;81;3119;Pinault;23;true;true;169
0006-A-1161-2277;;6;C6;2243;Aire Libre;25;true;true;285
0434-A-4324-3881;;434;Ts34;3881;Collège St-Yves;7;true;true;166
0806-A-1235-4708;;806;E4;4705;Laillé Eglise;61;true;true;374
0068-B-1529-4507;;68;68;3516;Décoparc;7;true;true;225
0081-B-6000-1497;;81;81;4452;Croix Simon;5;true;true;119
0006-A-2089-2277;;6;C6;2039;Bordage;2;true;true;66
0436-A-4660-3880;;436;Ts36;3880;Morvan Lebesque;6;true;true;312
0806-A-1235-4708;;806;E4;4707;Châtaigneraie;62;true;true;355
0068-B-1529-4507;;68;68;4503;Flume;9;true;true;360
0081-B-6000-1497;;81;81;1520;Bourbonnais;9;true;true;437
0006-A-2089-2277;;6;C6;2009;Fontenelle;7;true;true;116
0436-B-3880-4655;;436;Ts36;4654;Saint-Melaine;3;true;true;406
0806-A-9133-4201;;806;E4;1506;Berthault;3;true;true;416
0068-B-1529-4507;;68;68;4511;Prés Verts;11;true;true;417
0081-B-6000-1497-3732;;81;81;6004;Romillé Mairie;3;true;true;284
0006-A-2089-2277;;6;C6;2010;Mare Pavée;8;true;true;372
0436-B-3880-4655;;436;Ts36;4660;Bintin;4;true;true;267
0806-A-9133-4201;;806;E4;2511;Plessix Saucourt;5;true;true;445
0070-A-3951-1606;;70;70;3952;Chesnais;2;true;true;242
0081-B-6000-1497-3732;;81;81;6006;Mettrie Templiers;4;true;true;221
0006-A-2089-2277;;6;C6;2012;Muguet;10;true;true;261
0436-B-3880-4655;;436;Ts36;4655;Saint-Roch;6;true;true;283
0806-A-9133-4201;;806;E4;3862;Gretay;14;true;true;242
0070-A-3951-1606;;70;70;3960;Terrain des Sports;4;true;true;48
0081-B-6000-1497-3732;;81;81;3717;Maison Neuve;9;true;true;267
0006-A-2089-2277;;6;C6;2013;Vilaine;11;true;true;94
0437-A-4267-3881;;437;Ts37;4264;Place de la Mairie;2;true;true;406
0806-A-9133-4201;;806;E4;3863;Mordelles Lilas;15;true;true;402
0070-A-3951-1606;;70;70;3955;Tronchay;5;true;true;163
0081-B-6000-1497-3732;;81;81;3119;Pinault;18;true;true;247
0006-A-2089-2277;;6;C6;2015;Hublais;13;true;true;258
0437-B-3881-4270;;437;Ts37;3881;Collège St-Yves;1;true;true;143
0806-A-9133-4201;;806;E4;4201;Croix Blanche;23;true;true;382
0070-A-3951-1606;;70;70;1008;Painlevé;16;true;true;172
0006-A-2089-2277;;6;C6;1161;Plaine de Baud;18;true;true;333
0437-B-3881-4270;;437;Ts37;3880;Morvan Lebesque;2;true;true;118
0806-A-9133-4267;;806;E4;3120;Touche Milon;12;true;true;485
0006-B-2277-2089;;6;C6;2022;Sports et Nature;32;true;true;12
0091-A-2719-2347;;91;91;2915;Collège Pôle Sud;7;true;true;331
0006-A-2089-2277;;6;C6;1164;Pont de Châteaudun;22;true;true;325
0437-B-3881-4270;;437;Ts37;4256;Piardière;4;true;true;81
0806-A-9133-4267;;806;E4;3712;Pont aux Moines;17;true;true;23
0006-B-2277-2089;;6;C6;2028;La Coulée;38;true;true;343
0091-A-2719-2347;;91;91;2909;Taillebois;11;true;true;271
0006-A-2089-2277;;6;C6;1165;Paul Bert;23;true;true;398
0438-A-4666-3880;;438;Ts38;4666;Richeudais;1;true;true;478
0806-A-9133-4267;;806;E4;4307;Clairefontaine;23;true;true;118
0006-B-2277-2089;;6;C6;2041;Cesson Collège;40;true;true;51
0091-A-2719-2347;;91;91;2925;Chaussairie;12;true;true;497
0006-A-2089-2277;;6;C6;1052;République;25;true;true;23
0438-B-3880-4657;;438;Ts38;4670;Chêne Vert;4;true;true;39
0806-A-9133-4267;;806;E4;4304;L'Hermitage Centre;25;true;true;319
0006-B-2277-2089;;6;C6;2086;Bordage;42;true;true;454
0006-A-2089-2277;;6;C6;2211;Gaité;34;true;true;477
0441-A-4064-3162;;441;Ts41;4051;Bersandières;3;true;true;230
0806-A-9133-4267;;806;E4;4255;Grippière;28;true;true;357
0009-A-1372-1390;;9;9;1011;Fac de Droit;10;true;true;461
0006-A-2089-2277;;6;C6;2264;Jean Jaurès;36;true;true;175
0441-A-4064-3162;;441;Ts41;4066;Quatre Vents;4;true;true;500
0806-A-9133-4267;;806;E4;4256;Piardière;29;true;true;335
0009-A-1372-1390;;9;9;1018;Plélo Colombier;16;true;true;88
0006-A-2089-2277;;6;C6;2243;Aire Libre;42;true;true;468
0441-B-3162-4068;;441;Ts41;4051;Bersandières;7;true;true;406
0806-B-1235-1252;;806;E4;1283;Rochester;11;true;true;244
0009-A-1372-1390;;9;9;1402;Cité Judiciaire;17;true;true;74
0006-A-2089-2277;;6;C6;2277;Aéroport;43;true;true;172
0441-B-3162-4068;;441;Ts41;4068;Chêne aux dames;9;true;true;252
0806-B-1235-1252;;806;E4;1285;Morbihan;13;true;true;252
0009-A-1372-1390;;9;9;1387;Récipon;26;true;true;187
0006-B-2277-2089;;6;C6;2277;Aéroport;1;true;true;242
0443-A-3162-3737;;443;Ts43;3162;Centre scolaire Pacé;1;true;true;439
0806-B-1235-2126;;806;E4;1242;République;2;true;true;396
0009-B-1390-1372;;9;9;1587;Cité Judiciaire;13;true;true;110
0006-B-2277-2089;;6;C6;2201;Morinais;4;true;true;299
0443-B-3701-3162;;443;Ts43;3103;Docteur Léon;8;true;true;378
0806-B-1235-2126;;806;E4;1031;Metz Volney;10;true;true;107
0009-B-1390-1372;;9;9;1403;Saint-Exupéry;24;true;true;217
0006-B-2277-2089;;6;C6;1570;Coeur de Courrouze;13;true;true;144
0444-A-4507-3162;;444;Ts44;4506;Beauvais;3;true;true;424
0806-B-1235-2126;;806;E4;1033;Assomption;12;true;true;273
0009-B-1390-1372;;9;9;1372;Saint-Laurent;30;true;true;21
0006-B-2277-2089;;6;C6;1587;Cité Judiciaire;17;true;true;52
0444-B-3162-4531;;444;Ts44;4511;Prés Verts;4;true;true;307
0806-B-1235-2126;;806;E4;1036;Donzelot;15;true;true;455
0011-A-1208-3751;;11;11;1208;Saint-Saëns;1;true;true;27
0006-B-2277-2089;;6;C6;1091;Place de Bretagne;18;true;true;378
0445-A-4520-3162;;445;Ts45;4514;Brosse Allée;4;true;true;284
0806-B-1235-2126;;806;E4;2125;Chêne Germain;20;true;true;347
0011-A-1208-3751;;11;11;1209;Pavie;2;true;true;366
0006-B-2277-2089;;6;C6;1169;Musée Beaux Arts;20;true;true;231
0445-A-4520-3162;;445;Ts45;4076;Montaigu;6;true;true;223
0806-B-1235-2126;;806;E4;2126;Champs Blancs;22;true;true;223
0011-A-1208-3751;;11;11;1055;Champs Libres;9;true;true;18
0006-B-2277-2089;;6;C6;1170;Paul Bert;21;true;true;157
0445-A-4520-3162;;445;Ts45;4072;Forge Mallet;7;true;true;375
0806-B-1235-2401;;806;E4;2824;Vivier Louis;20;true;true;304
0011-A-1208-3751;;11;11;1217;Chèques Postaux;14;true;true;435
0006-B-2277-2089;;6;C6;1171;Pont de Châteaudun;22;true;true;377
0445-B-3162-4521;;445;Ts45;3162;Centre scolaire Pacé;1;true;true;497
0806-B-1235-2401;;806;E4;2843;Nobel;23;true;true;39
0011-A-1208-3751;;11;11;1219;Papeteries;16;true;true;428
0006-B-2277-2089;;6;C6;1610;Tournebride;28;true;true;285
0446-A-3162-3164;;446;Ts46;3765;Haie de Terre;6;true;true;158
0806-B-1235-2401;;806;E4;2412;Betton Vallée;26;true;true;239
0011-A-1208-3751;;11;11;1221;Géniaux;18;true;true;452
0009-A-1372-1390;;9;9;1372;Saint-Laurent;1;true;true;213
0446-B-3148-3162;;446;Ts46;3754;Haie de Terre;4;true;true;26
0806-B-1235-2401;;806;E4;2414;Housset;28;true;true;358
0011-A-1533-1222;;11;11;1069;Ronceray;5;true;true;99
0009-A-1372-1390;;9;9;1376;Europe;5;true;true;314
0451-A-3826-4381;;451;Ts51;3828;Pont du Gué;3;true;true;113
0806-B-1235-4151;;806;E4;1235;Géniaux;1;true;true;4
0011-A-1533-1222;;11;11;1070;CARSAT;6;true;true;393
0009-A-1372-1390;;9;9;1009;Metz Volney;8;true;true;455
0451-A-3826-4381;;451;Ts51;3805;Perelle;6;true;true;462
0806-B-1235-4151;;806;E4;1169;Musée Beaux Arts;3;true;true;410
0011-A-1533-1222;;11;11;1636;Haut Sancé;7;true;true;74
0009-A-1372-1390;;9;9;1012;Sévigné;11;true;true;112
0451-B-4381-3823;;451;Ts51;3827;Les Cruaux;9;true;true;322
0806-B-1235-4151;;806;E4;1171;Pont de Châteaudun;5;true;true;296
0011-A-1533-1222;;11;11;1251;Veyettes;8;true;true;396
0009-A-1372-1390;;9;9;1024;République;14;true;true;371
0451-B-4381-3823;;451;Ts51;3823;La Fretais;10;true;true;186
0806-B-1235-4151;;806;E4;1699;François Château;8;true;true;324
0011-A-1533-1222;;11;11;2102;Erbonière;13;true;true;331
0009-A-1372-1390;;9;9;1397;Dargent;22;true;true;394
0452-B-4381-2769;;452;Ts52;2771;Cours d'A Haut;2;true;true;409
0806-B-1235-4151;;806;E4;2019;Champs Péans;12;true;true;452
0011-A-1533-1222;;11;11;1629;Pré Garel;15;true;true;198
0009-A-1372-1390;;9;9;1390;Cleunay;29;true;true;314
0452-B-4381-2769;;452;Ts52;2753;Abords Launay;3;true;true;11
0806-B-1235-4151;;806;E4;2022;Sports et Nature;15;true;true;97
0011-A-1533-1222;;11;11;1209;Pavie;17;true;true;273
0452-B-4381-2769;;452;Ts52;2770;Les Places;6;true;true;309
0806-B-1235-4151;;806;E4;2023;Vilaine;16;true;true;196
0011-A-1533-1222;;11;11;1057;Laënnec;22;true;true;180
0452-B-4381-2769;;452;Ts52;2747;Lotissement du Moulin;7;true;true;221
0806-B-1235-4151;;806;E4;2025;Maison d'Accueil;18;true;true;357
0011-A-1533-1222;;11;11;1217;Chèques Postaux;29;true;true;293
0453-A-4381-4705;;453;Ts53;3257;Haye Longue;3;true;true;427
0806-B-1235-4151;;806;E4;3312;Juteauderies;29;true;true;421
0011-A-1533-1222;;11;11;1218;Guilloux Lorient;30;true;true;259
0453-A-4381-4705;;453;Ts53;3218;Groupe Scolaire;5;true;true;283
0806-B-1235-4151;;806;E4;3323;Curien;33;true;true;96
0011-A-1533-1222;;11;11;1219;Papeteries;31;true;true;478
0453-A-4381-4705;;453;Ts53;3235;La Rochelle;8;true;true;207
0806-B-1235-4151;;806;E4;3301;Landelles;34;true;true;342
0011-A-1533-3751;;11;11;1068;Gohier;4;true;true;476
0453-A-4381-4705;;453;Ts53;3255;Violais;13;true;true;345
0806-B-1235-4151;;806;E4;4008;Boulais;36;true;true;130
0011-A-1533-3751;;11;11;1070;CARSAT;6;true;true;449
0453-A-4381-4705;;453;Ts53;3207;Fort Joual;14;true;true;110
0806-B-1235-4151;;806;E4;4010;Lande;38;true;true;73
0011-A-1533-3751;;11;11;3014;Breillou;9;true;true;183
0453-A-4381-4705;;453;Ts53;4763;Le Plessix Mandon;21;true;true;248
0806-B-1235-4151;;806;E4;4011;Foyer;39;true;true;141
0011-A-1533-3751;;11;11;2102;Erbonière;13;true;true;434
0454-A-4364-3246;;454;Ts54;4363;Alexandre Gilois;6;true;true;436
0806-B-1235-4151;;806;E4;4020;Botrel;42;true;true;417
0011-A-1533-3751;;11;11;1629;Pré Garel;15;true;true;173
0454-B-3246-4367;;454;Ts54;3213;Plardière;2;true;true;441
0806-B-1235-4151;;806;E4;4158;Destiers;44;true;true;160
0011-A-1533-3751;;11;11;1213;Croix Saint-Hélier;21;true;true;456
0454-B-3246-4367;;454;Ts54;4383;Basses Noës;8;true;true;471
0806-B-1235-4151;;806;E4;4161;Mainguère;47;true;true;473
0011-A-1533-3751;;11;11;1057;Laënnec;22;true;true;13
0454-B-3246-4367;;454;Ts54;4358;Croix Faucheux;9;true;true;107
0806-B-1235-6000;;806;E4;1293;Guilloux;6;true;true;204
0011-A-1533-3751;;11;11;1214;République;26;true;true;487
0454-B-3246-4367;;454;Ts54;4359;Leuzières;10;true;true;400
0806-B-1235-6000;;806;E4;1310;Marbeuf;7;true;true;7
0011-A-1533-3751;;11;11;1216;Le Mail;28;true;true;344
0454-B-3246-4367;;454;Ts54;4367;Douazel;12;true;true;275
0806-B-1235-6000;;806;E4;1299;Olympe de Gouges;13;true;true;57
0011-A-1533-3751;;11;11;1219;Papeteries;31;true;true;346
0455-A-4764-4718;;455;Ts55;4764;Laillé Collège;1;true;true;259
0806-B-1235-6000;;806;E4;1302;Léonard;16;true;true;326
0011-A-1533-3751;;11;11;1223;Le Hô;35;true;true;3
0455-A-4764-4718;;455;Ts55;4739;Le Cleux;2;true;true;498
0806-B-1235-6000;;806;E4;3511;Courtines;22;true;true;337
0011-A-1533-3751;;11;11;1225;Jardin Moderne;37;true;true;442
0455-A-4764-4718;;455;Ts55;4725;La Corbinais;3;true;true;487
0806-B-1235-6000;;806;E4;4057;Sénestrais;27;true;true;455
0011-A-1533-3751;;11;11;3768;Marais;39;true;true;236
0455-A-4764-4718;;455;Ts55;4742;Les Vallées;6;true;true;2
0806-B-1235-6000;;806;E4;4058;Viennais;28;true;true;85
0011-B-1230-1242;;11;11;1238;Guilloux Lorient;9;true;true;84
0455-B-4717-4764;;455;Ts55;4755;ZA Le Rachat;3;true;true;481
0806-B-1235-6000;;806;E4;4059;La Chapelle Centre;29;true;true;406
0011-B-1230-1242;;11;11;1239;Chèques Postaux;10;true;true;464
0457-A-4764-4758;;457;Ts57;4715;Bossardière;8;true;true;251
0011-B-1234-1208;;11;11;1235;Géniaux;2;true;true;289
0457-B-4759-4764;;457;Ts57;4759;Couais;1;true;true;57
0011-B-1234-1208;;11;11;1237;Papeteries;4;true;true;74
0457-B-4759-4764;;457;Ts57;4730;La Gicquelais;2;true;true;272
0011-B-1234-1208;;11;11;1238;Guilloux Lorient;5;true;true;136
0457-B-4759-4764;;457;Ts57;4716;Bossardière;3;true;true;40
0011-B-1234-1208;;11;11;1085;Laënnec;13;true;true;373
0457-B-4759-4764;;457;Ts57;4762;Le Plessix Mandon;4;true;true;404
0011-B-1234-1533;;11;11;1234;Roazhon Park;1;true;true;178
0457-B-4759-4764;;457;Ts57;4737;L'Ardrais;8;true;true;310
0011-B-1234-1533;;11;11;1235;Géniaux;2;true;true;366
0457-B-4759-4764;;457;Ts57;4701;Point du Jour;9;true;true;495
0011-B-1234-1533;;11;11;1085;Laënnec;13;true;true;391
0457-B-4759-4764;;457;Ts57;4764;Laillé Collège;10;true;true;334
0011-B-1234-1533;;11;11;1247;Pavie;18;true;true;193
0461-A-2051-2119;;461;Ts61;2111;Touche sur Roche;4;true;true;402
0011-B-1234-1533;;11;11;2036;Bas Village;23;true;true;327
0461-A-2051-2119;;461;Ts61;2119;Prieuré Forge;6;true;true;152
0011-B-1234-1533;;11;11;3015;Breillou;25;true;true;323
0461-A-2055-2119;;461;Ts61;2158;Salmondière;6;true;true;81
0011-B-1234-1533;;11;11;1072;CARSAT;28;true;true;417
0461-B-2120-2067;;461;Ts61;2118;Monniais;5;true;true;235
0011-B-1556-4151;;11;11;1556;République;1;true;true;435
0466-A-3736-2534;;466;Ts66;4262;Cherterie;2;true;true;107
0011-B-1556-4151;;11;11;1477;Gares;5;true;true;11
0466-A-3736-2534;;466;Ts66;4271;Champ Rouget;3;true;true;317
0011-B-1556-4151;;11;11;1085;Laënnec;6;true;true;14
0466-A-3736-2534;;466;Ts66;4327;Lemordant;6;true;true;193
0011-B-1556-4151;;11;11;1246;Cimetière de l'Est;10;true;true;354
0466-A-3736-2534;;466;Ts66;4330;Rue de Pacé;7;true;true;416
0011-B-1556-4151;;11;11;2065;Cesson Gare;18;true;true;292
0466-A-3736-2534;;466;Ts66;2502;Lycée Monod;8;true;true;47
0011-B-3751-1208;;11;11;3769;Marais;3;true;true;214
0466-A-3736-2534;;466;Ts66;2534;Collège Brassens;9;true;true;322
0011-B-3751-1208;;11;11;1230;Jardin Moderne;5;true;true;481
0466-B-2534-3736;;466;Ts66;3735;Pierre Blanche;8;true;true;389
0011-B-3751-1208;;11;11;1233;Lemaistre;8;true;true;268
0466-B-2534-3736-2519;;466;Ts66;4263;Pont Harel;6;true;true;57
0011-B-3751-1208;;11;11;1236;Kerviler;11;true;true;107
0466-B-2534-3736-2519;;466;Ts66;4271;Champ Rouget;7;true;true;439
0011-B-3751-1208;;11;11;1091;Place de Bretagne;16;true;true;260
0466-B-2534-3736-2519;;466;Ts66;3735;Pierre Blanche;9;true;true;45
0011-B-3751-1208;;11;11;1242;République;17;true;true;309
0467-A-3728-2534;;467;Ts67;3707;Pont aux Moines;6;true;true;309
0011-B-3751-1208;;11;11;1088;Liberté TNB;18;true;true;353
0467-A-3728-2534;;467;Ts67;3708;Vigne;7;true;true;35
0012-B-1343-1669;;12;12;1369;Auberge de Jeunesse;19;true;true;60
0011-B-3751-1208;;11;11;1087;Champs Libres;19;true;true;144
0467-A-3728-2534;;467;Ts67;3718;Saint-Hubert;9;true;true;482
0012-B-1343-1669;;12;12;1100;Cimetière Nord;22;true;true;489
0011-B-3751-1208;;11;11;1243;Croix Saint-Hélier;22;true;true;185
0467-A-3728-2534;;467;Ts67;4302;ESAT La Hautière;12;true;true;388
0012-B-1343-1669;;12;12;1681;La Harpe;34;true;true;438
0011-B-3751-1208;;11;11;1246;Cimetière de l'Est;25;true;true;362
0467-A-3728-2534;;467;Ts67;2502;Lycée Monod;13;true;true;366
0013-A-1447-2220;;13;13;1451;Lycée Bréquigny;6;true;true;495
0011-B-3751-1533;;11;11;1229;Servigné;4;true;true;259
0467-B-2534-3728;;467;Ts67;4321;Frétillé;5;true;true;431
0013-A-1447-2220;;13;13;1452;Bréquigny Piscine;7;true;true;101
0011-B-3751-1533;;11;11;1234;Roazhon Park;9;true;true;437
0470-A-4851-4851;;470;RPI-1;4851;Chapelle-Chaussée;3;true;true;274
0013-A-1447-2220;;13;13;2229;Croix Verte;9;true;true;49
0011-B-3751-1533;;11;11;2123;Buisson;28;true;true;170
0470-B-4805-4805;;470;RPI-1;4805;Bécherel Ecole;3;true;true;369
0013-A-1447-2220;;13;13;2220;Gautrais;21;true;true;489
0011-B-3751-1533;;11;11;2032;Charmilles;30;true;true;98
0471-B-6021-6011;;471;Ts71;6015;Bois Menu;2;true;true;406
0013-A-1452-1390;;13;13;1395;De Lesseps;6;true;true;200
0011-B-3751-1533;;11;11;2034;Forum;32;true;true;381
0471-B-6021-6011;;471;Ts71;4900;Langan Bourg;4;true;true;33
0013-A-1452-1390;;13;13;1546;Cleunay Stade;7;true;true;64
0011-B-3751-1533;;11;11;3015;Breillou;33;true;true;71
0475-A-4850-2841;;475;Ts75;4508;Coualeuc;3;true;true;397
0013-A-1452-1390;;13;13;1389;Clinique La Sagesse;8;true;true;113
0011-B-3751-1533;;11;11;1205;Veyettes;34;true;true;379
0475-A-4850-2841;;475;Ts75;4504;Flume;6;true;true;198
0013-A-3016-1390-1440;;13;13;3016;Cucé;1;true;true;49
0011-B-3751-1533;;11;11;1633;Haut Sancé;35;true;true;370
0475-B-2834-4851;;475;Ts75;4505;Gévezé Mairie;3;true;true;335
0013-A-3016-1390-1440;;13;13;3023;EDEFS;2;true;true;395
0012-A-1669-1343;;12;12;1329;Lenoir;18;true;true;26
0475-B-2834-4851;;475;Ts75;4511;Prés Verts;4;true;true;108
0013-A-3016-1390-1440;;13;13;1344;Galicie;11;true;true;125
0012-A-1669-1343;;12;12;1122;Gare Sud Féval;26;true;true;223
0482-A-4359-2942;;482;Ts82;2734;Côteaux;3;true;true;474
0013-A-3016-1390-1440;;13;13;1346;Hôpital Sud;13;true;true;333
0012-A-1669-1343;;12;12;1339;Langevin;34;true;true;317
0482-A-4359-2942;;482;Ts82;2765;Lotissement du Moulin;5;true;true;89
0013-A-3016-1390-1440;;13;13;1347;Torigné;14;true;true;250
0012-A-1669-1343;;12;12;1341;Landrel;36;true;true;191
0482-B-2942-4360;;482;Ts82;2942;Collège Pôle Sud;1;true;true;451
0013-A-3016-1390-1440;;13;13;1446;Argonautes;20;true;true;34
0012-A-1669-1343;;12;12;1343;La Poterie;39;true;true;299
0482-B-2942-4360;;482;Ts82;4360;Leuzières;7;true;true;88
0013-A-3016-1390-1440;;13;13;1450;Coubertin;25;true;true;431
0491-A-1569-3764;;491;Ts91;3763;Lion d'Or;9;true;true;349
0013-A-3016-1390-1440;;13;13;2217;25 Fusillés;28;true;true;293
0491-A-1569-3764;;491;Ts91;3764;Vallée;10;true;true;86
0013-A-3016-1390-1440;;13;13;1390;Cleunay;35;true;true;220
0491-B-3755-1569;;491;Ts91;3757;Vezin Centre;3;true;true;70
0013-A-3016-2220-1440;;13;13;3016;Cucé;1;true;true;254
0491-B-3755-1569;;491;Ts91;3758;Tertre;5;true;true;218
0013-A-3016-2220-1440;;13;13;1346;Hôpital Sud;13;true;true;165
0491-B-3755-1569;;491;Ts91;3759;Champ Noël;6;true;true;262
0013-A-3016-2220-1440;;13;13;1446;Argonautes;20;true;true;313
0491-B-3755-1569;;491;Ts91;1503;Colin;8;true;true;30
0013-A-3016-2220-1440;;13;13;1450;Coubertin;25;true;true;227
0801-A-1412-1065-1467;;801;Relais a;1168;République;5;true;true;460
0013-B-1390-3016-1467;;13;13;1390;Cleunay;1;true;true;438
0801-A-1412-1065-1467;;801;Relais a;1445;Clemenceau;9;true;true;148
0013-B-1390-3016-1467;;13;13;1545;Cleunay Stade;3;true;true;62
0801-A-1412-1065-1467;;801;Relais a;1467;Le Blosne;12;true;true;105
0013-B-1390-3016-1467;;13;13;1385;De Lesseps;4;true;true;377
0801-A-1412-1065-1467;;801;Relais a;1465;Triangle;13;true;true;312
0013-B-1390-3016-1467;;13;13;1386;Guérinais;5;true;true;89
0803-A-1501-1547;;803;API;1546;Cleunay Stade;11;true;true;314
0013-B-1390-3016-1467;;13;13;1457;Norvège;12;true;true;211
0803-B-1548-1615;;803;API;1382;Voltaire;7;true;true;102
0013-B-1390-3016-1467;;13;13;1130;Canada;13;true;true;97
0803-B-1548-1615;;803;API;1612;Saint-Conwoïon;9;true;true;454
0013-B-1390-3016-1467;;13;13;1460;Argonautes;16;true;true;223
0803-B-1548-1615;;803;API;1023;La Criée;13;true;true;123
0013-B-1390-3016-1467;;13;13;1465;Triangle;21;true;true;157
0804-A-1001-2704;;804;TTZ;1001;Longs Champs;1;true;true;189
0013-B-1390-3016-1467;;13;13;1466;Hôpital Sud;23;true;true;202
0804-A-1001-2704;;804;TTZ;1003;Gallet;3;true;true;408
0229-A-2367-3869;;229;229;3863;Mordelles Lilas;9;true;true;193
0804-A-1001-2704;;804;TTZ;1005;Mirabeau;5;true;true;389
0229-A-2367-4212;;229;229;4211;Calvaire;6;true;true;100
0804-A-1001-2704;;804;TTZ;1062;Calmette;17;true;true;425
0229-B-4201-2365;;229;229;2320;Croix Madame;5;true;true;468
0804-A-1001-2704;;804;TTZ;1441;Triangle;23;true;true;461
0229-B-4201-2365;;229;229;2366;Aire du 8 Mai;6;true;true;315
0804-A-1001-2704;;804;TTZ;1451;Lycée Bréquigny;28;true;true;274
0230-B-2366-3801;;230;230;3839;Salle de Sports;11;true;true;285
0804-A-1001-2704;;804;TTZ;2262;Vallon;30;true;true;479
0231-A-2366-4760;;231;231;2366;Aire du 8 Mai;1;true;true;85
0229-A-2367-3869;;229;229;3862;Gretay;8;true;true;195
0804-A-1192-2704;;804;TTZ;1192;La Salle;1;true;true;394
0231-A-2366-4760;;231;231;3910;Fontaine Blanche;4;true;true;113
0229-A-2367-4212;;229;229;2367;Anita Conti;1;true;true;305
0804-A-1192-2704;;804;TTZ;1295;Berger;2;true;true;401
0231-A-2366-4760;;231;231;3915;Caliorne;9;true;true;385
0229-A-2367-4212;;229;229;4203;Alfred de Musset;5;true;true;329
0804-A-1192-2704;;804;TTZ;1395;De Lesseps;13;true;true;56
0231-A-2366-4760;;231;231;4710;Bout de Lande;11;true;true;315
0229-B-4201-2365;;229;229;4202;Calvaire;2;true;true;10
